datetime,open,high,low,close,volume,dif,dea,hist,hist_pct,run_sign,run_bars,run_area,run_depth,prev_sign,prev_bars,prev_area,prev_depth,cross_up,cross_dn,neg_ok,pos_ok,buy_sig,sell_sig,neg_cluster_end,pos_cluster_end,in_session,entry_ok,eod,equity
2026-02-06,40.074,41.511,39.735,41.109,366065,-0.658792098435093,-0.6983173874314376,0.039525288996344554,0.09614753216167883,1,1,0.09614753216167883,0.09614753216167883,-1,29,22.75960600312651,2.079030881706549,True,False,True,False,True,False,True,False,True,True,False,1.1579165286990847
2026-02-09,41.088,42.545,40.943,42.287,599530,-0.43028874914246984,-0.6447116597736441,0.21442291063117425,0.5070657900328097,1,2,0.6032133221944885,0.5070657900328097,1,1,0.09614753216167883,0.09614753216167883,False,False,False,False,False,False,False,False,True,True,False,1.1917060029472886
2026-02-10,42.324,43.117,42.245,43.086,647104,-0.1826204413018928,-0.5522934160792938,0.369672974777401,0.8579886152750337,1,3,1.4612019374695222,0.8579886152750337,1,2,0.6032133221944885,0.5070657900328097,False,False,False,False,False,False,False,False,True,True,False,1.2142229253195278
2026-02-11,42.827,43.741,42.463,43.691,1445904,0.06176493311794928,-0.42948174623984525,0.49124667935779454,1.1243658404655295,1,4,2.5855677779350517,1.1243658404655295,1,3,1.4612019374695222,0.8579886152750337,False,False,False,False,False,False,False,False,True,True,False,1.2312726600319246
2026-02-12,43.77,44.086,42.914,43.155,375734,0.2097732471720377,-0.30163074755746866,0.5114039947295064,1.1850399599803183,1,5,3.7706077379153697,1.1850399599803183,1,4,2.5855677779350517,1.1243658404655295,False,False,False,False,False,False,False,False,True,True,False,1.2161674405181317
2026-02-13,43.078,43.595,42.541,43.226,401387,0.3290074163349601,-0.1755031147789829,0.5045105311139431,1.1671460026695577,1,6,4.937753740584927,1.1850399599803183,1,5,3.7706077379153697,1.1850399599803183,False,False,False,False,False,False,False,False,True,True,False,1.2181683184761156
2026-02-16,43.287,44.776,43.18,44.767,1551705,0.5416039030998192,-0.032081711203222466,0.5736856143030417,1.2814922025220399,1,7,6.2192459431069675,1.2814922025220399,1,6,4.937753740584927,1.1850399599803183,False,False,False,False,False,False,False,False,True,True,False,1.2615958245782692
2026-02-17,44.849,44.905,44.719,44.79,531977,0.7038307357150231,0.11510077818042665,0.5887299575345964,1.314422767436027,1,8,7.533668710542995,1.314422767436027,1,7,6.2192459431069675,1.2814922025220399,False,False,False,True,False,False,False,False,True,True,False,1.2622439963111372
2026-02-18,44.769,44.911,43.129,43.455,1684173,0.716414940918213,0.23536361072798392,0.48105133019022905,1.107010309953352,1,9,8.640679020496346,1.314422767436027,1,8,7.533668710542995,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.224621854425105
2026-02-19,43.51,44.826,42.948,44.7,1089067,0.8174263274344682,0.3517761540692808,0.4656501733651874,1.0417229829198822,1,10,9.682402003416229,1.314422767436027,1,9,8.640679020496346,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.259707672139045
2026-02-20,44.697,45.231,44.344,45.106,367349,0.9196383672698971,0.4653485967094041,0.454289770560493,1.0071604011894049,1,11,10.689562404605633,1.314422767436027,1,10,9.682402003416229,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.2711493122931492
2026-02-23,45.243,47.174,44.567,47.107,689408,1.1488627475709237,0.6020514268817081,0.5468113206892156,1.1607857021020562,1,12,11.850348106707688,1.314422767436027,1,11,10.689562404605633,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.3275402530526619
2026-02-24,47.201,47.307,46.624,47.07,239019,1.312410478603688,0.7441232372261042,0.5682872413775839,1.2073236485608325,1,13,13.05767175526852,1.314422767436027,1,12,11.850348106707688,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.3264975420041354
2026-02-25,46.967,47.099,46.344,46.582,1143639,1.386661145611079,0.8726308189030991,0.5140303267079798,1.1034956135588418,1,14,14.161167368827362,1.314422767436027,1,13,13.05767175526852,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.3127450287154585
2026-02-26,46.472,46.501,45.131,45.235,715120,1.3215793474475106,0.9624205246119815,0.35915882283552913,0.7939843546712261,1,15,14.955151723498588,1.314422767436027,1,14,14.161167368827362,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.2747847102731478
2026-02-27,45.55,47.029,44.883,46.845,669704,1.3839616497701002,1.0467287496436053,0.33723290012649487,0.7198909171234814,1,16,15.675042640622069,1.314422767436027,1,15,14.955151723498588,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.3201567315739053
2026-03-02,46.826,50.047,46.799,50.039,1405150,1.6718570530169146,1.1717544103182673,0.5001026426986472,0.9994257333253008,1,17,16.67446837394737,1.314422767436027,1,16,15.675042640622069,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4101680583034828
2026-03-03,50.238,50.347,49.643,49.78,689909,1.8577026589451364,1.3089440600436413,0.5487585989014951,1.1023676153103559,1,18,17.776835989257727,1.314422767436027,1,17,16.67446837394737,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4028690809637956
2026-03-04,49.858,50.536,49.812,49.857,1563427,1.9882802401260022,1.4448112960601136,0.5434689440658886,1.090055446709366,1,19,18.86689143596709,1.314422767436027,1,18,17.776835989257727,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4050390471999188
2026-03-05,49.745,51.576,49.34,51.425,492723,2.19300876965373,1.594450790778837,0.5985579788748929,1.1639435661154944,1,20,20.030835002082586,1.314422767436027,1,19,18.86689143596709,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4492274505537002
2026-03-06,51.271,51.545,51.121,51.45,975318,2.3304113637890893,1.7416429053808877,0.5887684584082016,1.144350745205445,1,21,21.175185747288033,1.314422767436027,1,20,20.030835002082586,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.449931985045948
2026-03-09,51.475,52.552,51.446,52.094,631875,2.462878793794978,1.885890083063706,0.5769887107312721,1.1075914898669177,1,22,22.28277723715495,1.314422767436027,1,21,21.175185747288033,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4680807935662508
2026-03-10,52.148,53.219,52.04,52.563,1314200,2.5760099279158837,2.0239140520341414,0.5520958758817422,1.0503507712302231,1,23,23.333128008385174,1.314422767436027,1,22,22.28277723715495,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4812978606408194
2026-03-11,52.692,54.069,52.574,53.509,1766643,2.7107535808263847,2.16128195779259,0.5494716230337948,1.0268770170135768,1,24,24.36000502539875,1.314422767436027,1,23,23.333128008385174,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.5079574458274756
2026-03-12,53.238,55.729,52.904,55.334,1843333,2.931014236744005,2.315228413582873,0.615785823161132,1.1128525376100262,1,25,25.472857563008777,1.314422767436027,1,24,24.36000502539875,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.5593884637615643
2026-03-13,55.202,55.644,54.762,55.606,1724264,3.0918792607621484,2.4705585830187284,0.6213206777434199,1.1173626546477358,1,26,26.590220217656512,1.314422767436027,1,25,25.472857563008777,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.5670537990372202
2026-03-16,55.585,57.507,55.251,56.678,1772418,3.2681936897135415,2.6300856043576912,0.6381080853558503,1.1258479222199977,1,27,27.71606813987651,1.314422767436027,1,26,26.590220217656512,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.5972642380648052
2026-03-17,57.041,57.174,55.475,55.777,1225514,3.297212758667328,2.7635110352196186,0.5337017234477095,0.9568491016865546,1,28,28.672917241563063,1.314422767436027,1,27,27.71606813987651,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.571872814964195
2026-03-18,55.25,55.905,54.727,55.503,323655,3.2605158724212373,2.862912002659942,0.39760386976129514,0.7163646465259448,1,29,29.38928188808901,1.314422767436027,1,28,28.672917241563063,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.564151116929159
2026-03-19,55.6,55.674,51.949,52.069,1320767,2.920670552742159,2.874463712676386,0.046206840065773136,0.08874155460211092,1,30,29.47802344269112,1.314422767436027,1,29,29.38928188808901,1.314422767436027,False,False,False,True,False,False,False,False,True,True,False,1.4673762590740032
2026-03-20,51.957,52.725,49.174,49.412,1455143,2.4091715637885542,2.78140528289882,-0.3722337191102656,-0.7533265585490683,-1,1,0.7533265585490683,0.7533265585490683,1,30,29.47802344269112,1.314422767436027,False,True,False,True,False,True,False,True,True,True,False,1.3924983332379082
2026-03-23,49.498,50.185,49.132,49.149,1199177,1.9599894890951148,2.617122124138079,-0.6571326350429643,-1.337021373869182,-1,2,2.0903479324182506,1.337021373869182,-1,1,0.7533265585490683,0.7533265585490683,False,False,False,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-24,49.052,49.352,47.192,47.372,1575517,1.4439751628926203,2.3824927318889877,-0.9385175689963674,-1.9811651798454095,-1,3,4.07151311226366,1.9811651798454095,-1,2,2.0903479324182506,1.337021373869182,False,False,False,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-25,47.442,47.494,46.263,46.873,940022,0.9834286091682358,2.1026799073448372,-1.1192512981766014,-2.3878379838640615,-1,4,6.459351096127722,2.3878379838640615,-1,3,4.07151311226366,1.9811651798454095,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-26,47.166,47.534,46.118,46.425,1823851,0.5756564817868153,1.7972752222332329,-1.2216187404464176,-2.631381239518401,-1,5,9.090732335646123,2.631381239518401,-1,4,6.459351096127722,2.3878379838640615,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-27,46.491,47.231,46.467,46.916,1897622,0.28878479814853364,1.4955771374162932,-1.2067923392677595,-2.5722404707727846,-1,6,11.662972806418908,2.631381239518401,-1,5,9.090732335646123,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-30,46.997,47.498,46.817,47.063,894424,0.0724632819288118,1.210954366318797,-1.1384910843899851,-2.4190788610797975,-1,7,14.082051667498707,2.631381239518401,-1,6,11.662972806418908,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-03-31,47.133,47.954,46.722,47.63,1466998,-0.052614410629985287,0.9582406109290406,-1.010855021559026,-2.1223074145686036,-1,8,16.20435908206731,2.631381239518401,-1,7,14.082051667498707,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-01,47.487,47.901,46.634,47.232,396492,-0.1817594471289823,0.730240599317436,-0.9120000464464183,-1.930894407279849,-1,9,18.135253489347157,2.631381239518401,-1,8,16.20435908206731,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-02,47.334,47.552,46.19,46.429,1164924,-0.34492710310821195,0.5152070588323064,-0.8601341619405184,-1.8525795557529094,-1,10,19.987833045100068,2.631381239518401,-1,9,18.135253489347157,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-03,46.39,46.699,45.714,45.768,1000189,-0.5215635617459711,0.307852934716651,-0.829416496462622,-1.8122192284185938,-1,11,21.800052273518663,2.631381239518401,-1,10,19.987833045100068,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-06,45.62,45.851,45.309,45.478,1389274,-0.6771441084080791,0.11085352609170498,-0.7879976344997841,-1.7327007223268045,-1,12,23.532752995845467,2.631381239518401,-1,11,21.800052273518663,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-07,45.471,45.77,44.411,44.623,803457,-0.8595260853267348,-0.08322239619198299,-0.7763036891347518,-1.7396940795884452,-1,13,25.272447075433913,2.631381239518401,-1,12,23.532752995845467,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-08,44.583,44.813,44.132,44.363,296231,-1.0133635192621355,-0.2692506208060135,-0.744112898456122,-1.6773277245815703,-1,14,26.949774800015483,2.631381239518401,-1,13,25.272447075433913,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-09,44.497,44.829,44.235,44.509,848067,-1.1106963974820374,-0.4375397761412183,-0.6731566213408191,-1.5124056288409515,-1,15,28.462180428856435,2.631381239518401,-1,14,26.949774800015483,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-10,44.502,45.129,44.3,44.911,1748633,-1.1422284656317387,-0.5784775140393225,-0.5637509515924163,-1.2552625227503647,-1,16,29.7174429516068,2.631381239518401,-1,15,28.462180428856435,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-13,44.816,44.841,44.366,44.613,1625244,-1.177688308590831,-0.6983196729496242,-0.4793686356412068,-1.074504372360538,-1,17,30.791947323967335,2.631381239518401,-1,16,29.7174429516068,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-14,44.872,44.989,42.64,42.664,1755463,-1.3475250709252649,-0.8281607525447523,-0.5193643183805126,-1.2173362047171212,-1,18,32.009283528684456,2.631381239518401,-1,17,30.791947323967335,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-15,42.833,43.063,42.314,42.36,1338557,-1.4894823625442655,-0.960425074544655,-0.5290572879996105,-1.2489548819631977,-1,19,33.25823841064766,2.631381239518401,-1,18,32.009283528684456,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-16,42.575,42.636,41.852,42.209,1022095,-1.5957738888834356,-1.0874948374124112,-0.5082790514710245,-1.2041959095714765,-1,20,34.46243432021913,2.631381239518401,-1,19,33.25823841064766,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-17,42.312,43.249,42.084,42.763,1392265,-1.6166715361419435,-1.1933301771583178,-0.4233413589836257,-0.9899711409013066,-1,21,35.452405461120435,2.631381239518401,-1,20,34.46243432021913,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-20,42.744,42.857,42.718,42.786,1594407,-1.6127859716163684,-1.2772213360499278,-0.33556463556644056,-0.7842860645221347,-1,22,36.23669152564257,2.631381239518401,-1,21,35.452405461120435,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-21,42.714,42.816,41.547,41.665,1340119,-1.6807869000180773,-1.3579344488435579,-0.32285245117451944,-0.7748768778939624,-1,23,37.01156840353653,2.631381239518401,-1,22,36.23669152564257,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-22,41.618,41.787,40.196,40.545,277086,-1.8042544433525478,-1.4471984477453559,-0.3570559956071919,-0.8806412519600244,-1,24,37.89220965549655,2.631381239518401,-1,23,37.01156840353653,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-23,40.698,42.316,40.508,42.0,369190,-1.7643585933342223,-1.5106304768631291,-0.25372811647109317,-0.6041145630264123,-1,25,38.496324218522965,2.631381239518401,-1,24,37.89220965549655,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-24,42.019,42.909,41.799,42.473,924579,-1.6752623166152034,-1.5435568448135442,-0.13170547180165926,-0.31009222753669213,-1,26,38.80641644605966,2.631381239518401,-1,25,38.496324218522965,2.631381239518401,False,False,True,False,False,False,False,False,True,True,False,1.394227181974021
2026-04-27,42.221,44.257,41.913,44.175,210884,-1.4505941531844542,-1.5249643064877263,0.07437015330327212,0.16835348795307783,1,1,0.16835348795307783,0.16835348795307783,-1,26,38.80641644605966,2.631381239518401,True,False,True,False,True,False,True,False,True,True,False,1.394227181974021
2026-04-28,44.168,46.801,43.974,46.483,774968,-1.0739271402038497,-1.434756873230951,0.3608297330271013,0.7762617150939082,1,2,0.944615203046986,0.7762617150939082,1,1,0.16835348795307783,0.16835348795307783,False,False,False,False,False,False,False,False,True,True,False,1.4673035251697704
2026-04-29,46.22,46.604,45.741,46.087,850602,-0.7981689147608861,-1.307439281536938,0.5092703667760519,1.1050195646842966,1,3,2.0496347677312827,1.1050195646842966,1,2,0.944615203046986,0.7762617150939082,False,False,False,False,False,False,False,False,True,True,False,1.4548032090118799
2026-04-30,46.117,47.635,46.014,47.164,1468676,-0.4871085510689781,-1.143373135443346,0.656264584374368,1.3914523458026629,1,4,3.4410871135339454,1.3914523458026629,1,3,2.0496347677312827,1.1050195646842966,False,False,False,False,False,False,False,False,True,True,False,1.488800280986749
2026-05-01,46.937,48.624,46.65,48.57,1714474,-0.12568965015857714,-0.9398364383863923,0.8141467882278152,1.6762338649944721,1,5,5.117320978528418,1.6762338649944721,1,4,3.4410871135339454,1.3914523458026629,False,False,False,True,False,False,False,False,True,True,False,1.5331827166382497
2026-05-04,48.324,50.586,48.106,50.317,1051455,0.29826749044254797,-0.6922156526206042,0.9904831430631522,1.968486084351516,1,6,7.085807062879933,1.968486084351516,1,5,5.117320978528418,1.6762338649944721,False,False,False,True,False,False,False,False,True,True,False,1.5883293134257115
2026-05-05,50.341,52.245,50.325,52.24,1332521,0.7804302930167353,-0.39768646349313636,1.1781167565098716,2.2552005293067987,1,7,9.341007592186731,2.2552005293067987,1,6,7.085807062879933,1.968486084351516,False,False,False,True,False,False,False,False,True,True,False,1.6490316062833468
2026-05-06,52.223,54.118,52.094,53.894,1460477,1.281242399956433,-0.06190069080322247,1.3431430907596555,2.4921941046492293,1,8,11.83320169683596,2.4921941046492293,1,7,9.341007592186731,2.2552005293067987,False,False,False,True,False,False,False,False,True,True,False,1.701242522761001
2026-05-07,53.536,55.654,53.068,55.55,1603573,1.791118068926771,0.30870306114277624,1.4824150077839948,2.668613875398731,1,9,14.50181557223469,2.668613875398731,1,8,11.83320169683596,2.4921941046492293,False,False,False,True,False,False,False,False,True,True,False,1.7535165721485435
2026-05-08,55.716,56.237,54.653,55.087,915704,2.1332472332889907,0.6736118955720192,1.4596353377169715,2.6496911026503014,1,10,17.151506674884992,2.668613875398731,1,9,14.50181557223469,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.7389013035093939
2026-05-11,55.564,56.222,55.26,56.09,1282690,2.456998034617918,1.030289123381199,1.4267089112367188,2.543606545260686,1,11,19.69511322014568,2.668613875398731,1,10,17.151506674884992,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.7705624578183947
2026-05-12,55.758,56.206,55.7,56.157,409857,2.687993699082263,1.3618300385214117,1.326163660560851,2.3615286795249943,1,12,22.056641899670673,2.668613875398731,1,11,19.69511322014568,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.7726774102996534
2026-05-13,56.565,57.163,56.25,57.045,1590237,2.909178408288426,1.6712997124748146,1.2378786958136114,2.1700038492656875,1,13,24.22664574893636,2.668613875398731,1,12,22.056641899670673,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8007084222900749
2026-05-14,56.888,56.929,56.703,56.909,1375984,3.0384692384837066,1.9447336176765933,1.0937356208071134,1.9219027233075847,1,14,26.148548472243945,2.668613875398731,1,13,24.22664574893636,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.796415384417668
2026-05-15,56.797,58.154,56.746,57.862,1992712,3.181161834921795,2.1920192611256337,0.9891425737961614,1.7094856275209316,1,15,27.858034099764875,2.668613875398731,1,14,26.148548472243945,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8264982159794605
2026-05-18,57.82,59.14,57.344,58.829,1819040,3.3338450733285825,2.4203844235662237,0.9134606497623587,1.5527386998969195,1,16,29.410772799661796,2.668613875398731,1,15,27.858034099764875,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8570229779104712
2026-05-19,58.489,59.063,58.311,58.933,1455262,3.4237724530110825,2.621062029455196,0.8027104235558866,1.3620729023736897,1,17,30.772845702035486,2.668613875398731,1,16,29.410772799661796,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8603058892246647
2026-05-20,59.239,59.276,58.634,58.896,163093,3.452259460420315,2.78730151564822,0.664957944772095,1.1290375318732937,1,18,31.90188323390878,2.668613875398731,1,17,30.772845702035486,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8591379303917304
2026-05-21,59.012,59.867,58.045,58.494,1737205,3.403167976647829,2.910474807848142,0.49269316879968716,0.842296934385898,1,19,32.744180168294676,2.668613875398731,1,18,31.90188323390878,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8464482155041746
2026-05-22,58.318,58.466,57.32,57.403,1200564,3.2388921078614317,2.9761582678508,0.2627338400106316,0.457700538317913,1,20,33.20188070661259,2.668613875398731,1,19,32.744180168294676,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.8120092131600871
2026-05-25,57.34,57.404,56.541,56.747,1948447,3.020945007155717,2.9851156157117837,0.03582939144393338,0.06313882926662798,1,21,33.26501953587922,2.668613875398731,1,20,33.20188070661259,2.668613875398731,False,False,False,True,False,False,False,False,True,True,False,1.791301618716713
2026-05-26,56.403,57.097,55.3,55.806,673723,2.7406964808802314,2.936231788745473,-0.19553530786524176,-0.3503840229818331,-1,1,0.3503840229818331,0.3503840229818331,1,21,33.26501953587922,2.668613875398731,False,True,False,True,False,True,False,True,True,True,False,1.7615975846142504
2026-05-27,55.728,56.116,55.726,56.112,1507142,2.514305795269749,2.8518465900503283,-0.3375407947805793,-0.6015483226058228,-1,2,0.9519323455876558,0.6015483226058228,-1,1,0.3503840229818331,0.3503840229818331,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-05-28,56.323,56.693,55.818,56.132,359919,2.3098765595889574,2.743452583958054,-0.4335760243690965,-0.7724221912083954,-1,3,1.724354536796051,0.7724221912083954,-1,2,0.9519323455876558,0.6015483226058228,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-05-29,55.747,57.264,55.426,57.033,1644669,2.1952624682767805,2.6338145608217998,-0.43855209254501926,-0.7689444576736613,-1,4,2.493298994469712,0.7724221912083954,-1,3,1.724354536796051,0.7724221912083954,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-01,56.933,57.241,55.078,55.713,924232,1.9751487218837411,2.5020813930341883,-0.5269326711504472,-0.94579841536167,-1,5,3.439097409831382,0.94579841536167,-1,4,2.493298994469712,0.7724221912083954,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-02,55.746,57.426,55.025,57.255,249304,1.9031946616398088,2.3823040467553125,-0.4791093851155037,-0.8367992055113155,-1,6,4.275896615342697,0.94579841536167,-1,5,3.439097409831382,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-03,57.495,57.608,56.748,56.796,1087813,1.7885161852476728,2.2635464744537845,-0.4750302892061118,-0.8363798316890482,-1,7,5.112276447031745,0.94579841536167,-1,6,4.275896615342697,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-04,57.102,57.146,56.279,56.364,169137,1.643824886817967,2.139602156926621,-0.495777270108654,-0.8795991592304557,-1,8,5.991875606262202,0.94579841536167,-1,7,5.112276447031745,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-05,56.26,56.776,55.883,56.518,1000489,1.5240146115602968,2.016484647853356,-0.4924700362930592,-0.8713507843396072,-1,9,6.863226390601809,0.94579841536167,-1,8,5.991875606262202,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-08,56.35,56.537,56.033,56.07,1854463,1.3770405826654226,1.8885958348157694,-0.5115552521503468,-0.9123510828434935,-1,10,7.775577473445303,0.94579841536167,-1,9,6.863226390601809,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-09,56.171,56.678,55.995,56.477,687387,1.2786644565208363,1.7666095591567827,-0.4879451026359465,-0.8639713558367946,-1,11,8.639548829282097,0.94579841536167,-1,10,7.775577473445303,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-10,56.395,56.789,55.12,55.57,551657,1.114664192942925,1.6362204859140115,-0.5215562929710864,-0.9385573024493187,-1,12,9.578106131731415,0.94579841536167,-1,11,8.639548829282097,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-11,55.501,55.741,53.759,53.826,1243620,0.8343487249779713,1.4758461337268036,-0.6414974087488323,-1.1917984036503406,-1,13,10.769904535381755,1.1917984036503406,-1,12,9.578106131731415,0.94579841536167,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-12,54.059,54.244,52.016,52.143,680123,0.4709636862592461,1.274869644233292,-0.803905957974046,-1.5417332297221986,-1,14,12.311637765103955,1.5417332297221986,-1,13,10.769904535381755,1.1917984036503406,False,False,False,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-15,52.495,53.379,52.335,52.734,417211,0.22803849995530356,1.0655034153776943,-0.8374649154223908,-1.5880929104987118,-1,15,13.899730675602667,1.5880929104987118,-1,14,12.311637765103955,1.5417332297221986,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-16,52.79,52.966,51.616,51.675,356929,-0.049364862533032294,0.842529759795549,-0.8918946223285813,-1.7259692739788706,-1,16,15.625699949581538,1.7259692739788706,-1,15,13.899730675602667,1.5880929104987118,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-17,51.635,52.097,48.771,49.177,491055,-0.46541177203206985,0.5809414534300252,-1.046353225462095,-2.127728868093001,-1,17,17.75342881767454,2.127728868093001,-1,16,15.625699949581538,1.7259692739788706,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-18,49.29,49.679,47.435,47.965,1305629,-0.8827543732403527,0.2882022880959497,-1.1709566613363025,-2.4412731394481444,-1,18,20.194701957122682,2.4412731394481444,-1,17,17.75342881767454,2.127728868093001,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-19,47.603,47.647,44.935,45.208,623857,-1.4196039397341238,-0.053358957470065,-1.3662449822640588,-3.0221309995223384,-1,19,23.21683295664502,3.0221309995223384,-1,18,20.194701957122682,2.4412731394481444,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-22,45.204,46.329,45.002,45.937,156405,-1.7658809056225948,-0.395863347100571,-1.3700175585220238,-2.9823836091212397,-1,20,26.19921656576626,3.0221309995223384,-1,19,23.21683295664502,3.0221309995223384,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-23,45.742,45.867,43.412,43.526,1880137,-2.2093870081776927,-0.7585680793159953,-1.4508189288616973,-3.3332236568067297,-1,21,29.53244022257299,3.3332236568067297,-1,20,26.19921656576626,3.0221309995223384,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-24,43.942,44.119,43.169,43.276,1618271,-2.551628119772957,-1.1171800874073878,-1.434448032365569,-3.3146502272982,-1,22,32.84709044987119,3.3332236568067297,-1,21,29.53244022257299,3.3332236568067297,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-25,43.401,43.653,42.78,43.303,488371,-2.7885335135325278,-1.4514507726324157,-1.337082740900112,-3.0877369718035985,-1,23,35.93482742167479,3.3332236568067297,-1,22,32.84709044987119,3.3332236568067297,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-26,43.327,43.346,41.024,41.694,666929,-3.0707182691728363,-1.7753042719405,-1.2954139972323364,-3.1069554305951366,-1,24,39.041782852269925,3.3332236568067297,-1,23,35.93482742167479,3.3332236568067297,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
2026-06-29,41.662,42.253,41.508,41.95,295018,-3.236387598871964,-2.0675209373267927,-1.1688666615451715,-2.7863329238263916,-1,25,41.82811577609632,3.3332236568067297,-1,24,39.041782852269925,3.3332236568067297,False,False,True,False,False,False,False,False,True,True,False,1.758298864819421
